DATA_REF_NO,SAMPLE_REF_NO,PROJECT,WATERSHED,SITE_TYPE,SAMPLE_SITE_NO,SITE_NAME,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_DATE,TIME_NULL,collecting_group,SAMPLE_ID,MEDIUM,DEPTH_IN_METERS,PARAM_TYPE,PARAMETER,QC_TYPE,QUALIFIER,RESULT,UNIT,QC_FLAG,METHOD,FILTER
2966822,591350,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/04/2023 11:30:00 AM,N,WRE,Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.09,MG/L,,In-Situ Aqua Troll,Dissolved
2966820,591350,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/04/2023 11:30:00 AM,N,WRE,Barton Spg,Ground Water,,Clarity,TURBIDITY,,,1.46,NTU,,In-Situ Aqua Troll,Total
2966819,591350,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/04/2023 11:30:00 AM,N,WRE,Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.68,Deg. Celsius,,In-Situ Aqua Troll,Total
2964602,591244,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/01/2022 10:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7,Standard units,,In-Situ Aqua Troll,Total
2964598,591244,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/01/2022 10:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.66,MG/L,,In-Situ Aqua Troll,Dissolved
2964606,591244,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/01/2022 10:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Clarity,TURBIDITY,,,0.88,NTU,,In-Situ Aqua Troll,Total
2964600,591244,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/01/2022 10:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.63,Deg. Celsius,,In-Situ Aqua Troll,Total
2958130,590138,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/02/2022 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7,Standard units,,In-Situ Aqua Troll,Total
2958126,590138,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/02/2022 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.5,MG/L,,In-Situ Aqua Troll,Dissolved
2958134,590138,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/02/2022 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Clarity,TURBIDITY,,,1.05,NTU,,In-Situ Aqua Troll,Total
2958128,590138,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/02/2022 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.78,Deg. Celsius,,In-Situ Aqua Troll,Total
2954287,589947,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/21/2022 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.82,Deg. Celsius,,In-Situ Aqua Troll,Total
2954293,589947,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/21/2022 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.1,Standard units,,In-Situ Aqua Troll,Total
2954281,589947,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/21/2022 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.85,MG/L,,In-Situ Aqua Troll,Dissolved
2950977,589490,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/09/2022 01:05:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.65,Deg. Celsius,,In-Situ Aqua Troll,Total
2950972,589490,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/09/2022 01:05:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.67,MG/L,,In-Situ Aqua Troll,Dissolved
2950982,589490,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/09/2022 01:05:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.19,Standard units,,In-Situ Aqua Troll,Total
2947844,589329,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/19/2022 09:55:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.92,MG/L,,In-Situ Aqua Troll,Dissolved
2947887,589329,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/19/2022 09:55:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.15,Standard units,,In-Situ Aqua Troll,Total
2947860,589329,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/19/2022 09:55:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.71,Deg. Celsius,,In-Situ Aqua Troll,Total
2945754,589098,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/23/2022 12:15:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.77,Deg. Celsius,,In-Situ Aqua Troll,Total
2945693,589098,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/23/2022 12:15:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.66,MG/L,,In-Situ Aqua Troll,Dissolved
2945930,589098,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/23/2022 12:15:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.27,Standard units,,In-Situ Aqua Troll,Total
2938156,587954,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/17/2022 12:50:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.91,Standard units,,In-Situ Aqua Troll,Total
2938152,587954,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/17/2022 12:50:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.48,MG/L,,In-Situ Aqua Troll,Dissolved
2938154,587954,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/17/2022 12:50:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.48,Deg. Celsius,,In-Situ Aqua Troll,Total
2936124,587601,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/07/2022 09:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.14,Standard units,,In-Situ Aqua Troll,Total
2936116,587601,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/07/2022 09:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.84,MG/L,,In-Situ Aqua Troll,Dissolved
2936120,587601,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/07/2022 09:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.39,Deg. Celsius,,In-Situ Aqua Troll,Total
2935779,587439,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/29/2022 12:00:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.02,Standard units,,In-Situ Aqua Troll,Total
2935755,587439,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/29/2022 12:00:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.84,MG/L,,In-Situ Aqua Troll,Dissolved
2935766,587439,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/29/2022 12:00:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.82,Deg. Celsius,,In-Situ Aqua Troll,Total
2930898,586126,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/17/2022 12:30:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.99,Standard units,,HYDROLAB,Total
2930894,586126,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/17/2022 12:30:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.77,MG/L,,HYDROLAB,Dissolved
2930896,586126,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/17/2022 12:30:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,19.9,Deg. Celsius,,HYDROLAB,Total
2914880,584931,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/11/2022 10:35:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.96,Standard units,,HYDROLAB,Total
2914876,584931,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/11/2022 10:35:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.92,MG/L,,HYDROLAB,Dissolved
2914878,584931,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/11/2022 10:35:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.26,Deg. Celsius,,HYDROLAB,Total
2911627,584813,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/08/2021 12:50:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21,Deg. Celsius,,HYDROLAB,Total
2911663,584813,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/08/2021 12:50:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.38,MG/L,,HYDROLAB,Dissolved
2911543,584813,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/08/2021 12:50:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.07,Standard units,,HYDROLAB,Total
2907927,584382,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/10/2021 10:25:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.14,MG/L,,HYDROLAB,Dissolved
2907934,584382,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/10/2021 10:25:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.96,Standard units,,HYDROLAB,Total
2907929,584382,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/10/2021 10:25:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.41,Deg. Celsius,,HYDROLAB,Total
2907069,584269,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/20/2021 10:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.29,Deg. Celsius,,HYDROLAB,Total
2907067,584269,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/20/2021 10:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.61,MG/L,,HYDROLAB,Dissolved
2907071,584269,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/20/2021 10:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.94,Standard units,,HYDROLAB,Total
2902740,583984,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/13/2021 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.95,Standard units,,HYDROLAB,Total
2902692,583984,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/13/2021 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.71,MG/L,,HYDROLAB,Dissolved
2902792,583984,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/13/2021 11:15:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.13,Deg. Celsius,,HYDROLAB,Total
2898250,583231,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/11/2021 10:50:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.95,Standard units,,HYDROLAB,Total
2898244,583231,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/11/2021 10:50:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.89,MG/L,,HYDROLAB,Dissolved
2898247,583231,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/11/2021 10:50:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.94,Deg. Celsius,,HYDROLAB,Total
2897772,583130,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/28/2021 09:45:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.94,Standard units,,HYDROLAB,Total
2897768,583130,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/28/2021 09:45:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.88,MG/L,,HYDROLAB,Dissolved
2897770,583130,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/28/2021 09:45:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.39,Deg. Celsius,,HYDROLAB,Total
2896512,582843,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/16/2021 11:35:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.88,Standard units,,HYDROLAB,Total
2896498,582843,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/16/2021 11:35:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.61,MG/L,,HYDROLAB,Dissolved
2896505,582843,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/16/2021 11:35:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.44,Deg. Celsius,,HYDROLAB,Total
2896436,582840,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/09/2021 12:49:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.05,Standard units,,HYDROLAB,Total
2896422,582840,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/09/2021 12:49:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.2,MG/L,,HYDROLAB,Dissolved
2896429,582840,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/09/2021 12:49:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.08,Deg. Celsius,,HYDROLAB,Total
2890410,581905,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/14/2021 09:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.98,Standard units,,HYDROLAB,Total
2890404,581905,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/14/2021 09:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.03,MG/L,,HYDROLAB,Dissolved
2890407,581905,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/14/2021 09:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.56,Deg. Celsius,,HYDROLAB,Total
2889184,581676,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/10/2021 12:10:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.32,Deg. Celsius,,HYDROLAB,Total
2889132,581676,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/10/2021 12:10:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.12,MG/L,,HYDROLAB,Dissolved
2889080,581676,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/10/2021 12:10:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,R,7.67,Standard units,,HYDROLAB,Total
2888442,581591,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/10/2021 10:20:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.4,MG/L,,HYDROLAB,Dissolved
2888446,581591,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/10/2021 10:20:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.95,Standard units,,HYDROLAB,Total
2888444,581591,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/10/2021 10:20:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.48,Deg. Celsius,,HYDROLAB,Total
2875263,578719,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/27/2021 12:00:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.54,Deg. Celsius,U,HYDROLAB,Total
2875296,578719,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/27/2021 12:00:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.32,MG/L,U,HYDROLAB,Dissolved
2875258,578719,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/27/2021 12:00:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.02,Standard units,U,HYDROLAB,Total
2871559,578342,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/09/2020 12:15:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.09,Standard units,U,HYDROLAB,Total
2871040,578342,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/09/2020 12:15:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.38,MG/L,U,HYDROLAB,Dissolved
2871290,578342,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/09/2020 12:15:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.49,Deg. Celsius,U,HYDROLAB,Total
2874165,578249,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/04/2020 11:45:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.97,Standard units,U,HYDROLAB,Total
2874134,578249,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/04/2020 11:45:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.1,MG/L,U,HYDROLAB,Dissolved
2874145,578249,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/04/2020 11:45:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.68,Deg. Celsius,U,HYDROLAB,Total
2867869,578136,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/14/2020 11:55:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,7,Standard units,U,HYDROLAB,Total
2867851,578136,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/14/2020 11:55:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.33,MG/L,U,HYDROLAB,Dissolved
2867881,578136,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/14/2020 11:55:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.52,Deg. Celsius,U,HYDROLAB,Total
2812143,573866,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/16/2020 11:10:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.93,Standard units,U,HYDROLAB,Total
2812139,573866,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/16/2020 11:10:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.48,MG/L,U,HYDROLAB,Dissolved
2812136,573866,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/16/2020 11:10:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.83,Deg. Celsius,U,HYDROLAB,Total
2794042,572531,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/12/2020 12:05:00 PM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.97,Standard units,U,HYDROLAB,Total
2794028,572531,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/12/2020 12:05:00 PM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.93,MG/L,U,HYDROLAB,Dissolved
2794031,572531,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/12/2020 12:05:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.61,Deg. Celsius,U,HYDROLAB,Total
2790813,572008,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/08/2020 11:20:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.92,Standard units,U,HYDROLAB,Total
2790568,572008,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/08/2020 11:20:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.4,MG/L,U,HYDROLAB,Dissolved
2790695,572008,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/08/2020 11:20:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.7,Deg. Celsius,U,HYDROLAB,Total
2786579,571630,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/11/2020 09:00:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.82,MG/L,U,HYDROLAB,Dissolved
2786388,571630,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/11/2020 09:00:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.98,Standard units,U,HYDROLAB,Total
2786533,571630,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/11/2020 09:00:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.16,Deg. Celsius,U,HYDROLAB,Total
2786072,571554,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/20/2020 10:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.73,MG/L,U,HYDROLAB,Dissolved
2786088,571554,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/20/2020 10:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.94,Standard units,U,HYDROLAB,Total
2786080,571554,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/20/2020 10:30:00 AM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.54,Deg. Celsius,U,HYDROLAB,Total
2786008,571505,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/27/2020 02:40:00 PM,N,WRE,35-Barton Spg,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.35,Deg. Celsius,U,HYDROLAB,Total
